gmap_id,review_count,review_text_count,response_count
0x8091df74a71f19df:0x51d7c15583f71c86,124,118,120
0x8091df86deda20bf:0x69dc4cb7b7facf3e,115,64,22
0x8091e0148522a413:0xb5b7de3668387cca,88,49,46
0x8091e0867b422b1d:0x7a78b1c233afbecc,76,32,0
0x8091e17d5076c22d:0x96106e44adf1c1dd,530,365,255
0x8091e1ad839c0f0d:0xc0ea2d6c8b2d0549,85,47,32
0x8091e1b20d69e36f:0xfdf1c25b6cdcec27,78,52,1
0x8091e32bef535409:0x66dabb5478bae455,71,31,0
0x8091e35b69a98aeb:0xb891de9814bc73ff,152,98,148
0x8091e38f72596a65:0xdbdfbb0ae47f727,62,45,61
0x8091e390eb904a89:0x463f3e2efd94fd8a,88,50,46
0x8091e3912c552983:0x4101e90fb7c822f5,144,89,38
0x8091e3912eb59043:0xa8dd327a49c684a1,54,21,0
0x8091e39a56ab1a5b:0xdcc01b3f1eae2fa6,87,64,82
0x8091e3a2bf666299:0xa1f9591dd5fedeeb,55,49,17
0x8091e3b7411b6c7b:0x23a4a857b416c1de,58,32,0
0x8091e3b847544953:0xb779d2ae37ce6d2a,511,315,5
0x8091e3b881224117:0x5262e432aae61ddb,77,32,4
0x8091e3b97dac80bf:0xd13826e0773fdef6,156,66,0
0x8091e3b9adf6ab8b:0xa6ab69cf71c79087,54,25,0
0x8091e3b9b04bf995:0xb52287ef3b3e1da2,74,45,1
0x8091e3c2b6794889:0x4bcae3c2a9a3a7c4,214,80,56
0x8091e3c2b6c4660f:0x657e68b79bea3376,78,32,0
0x8091e3c2d1bfe449:0x1a39c2ac51d5492d,58,25,0
0x8091e3c3040b5bb3:0x9aaf388aba48147a,128,47,27
0x8091e3c629ab24f9:0xfc859e71f9197d98,97,51,0
0x8091e3cc1e33ffff:0xf776fe006936daf7,124,79,0
0x8091e3cc3fa83663:0xee8cc91aae5f5e54,74,70,3
0x8091e3cc50ed27dd:0xe21c0bb331d1b688,227,121,62
0x8091e3cf4f0ef9e1:0xd27df61b46a04ff8,97,59,18
0x8091e3d1286fa17b:0xdb09c9a3ab5edff7,708,486,429
0x8091e3d1ef19990d:0xb61b82e49050804c,98,72,46
0x8091e3d915f8b9ef:0x79ea0f056f6ff7e2,388,234,0
0x8091e3d917c74c61:0x87364f08cf21580,54,33,0
0x8091e3da96bd7bb7:0xe2d4e6b5dad1997b,58,42,0
0x8091e3dbe0736ebf:0xe702dbb46591ded1,70,24,0
0x8091e3dbe12683f9:0x844d7d279cca7388,121,46,0
0x8091e3dcc3039dfb:0xa09436a0a01d6e56,108,29,0
0x8091e3dcc4f7fc83:0xebe3dd1babd04d54,98,37,0
0x8091e3dce3477699:0xf613e912ee597d02,358,123,0
0x8091e3dce3477703:0xe7e7860742d69668,94,43,0
0x8091e3dd266467e7:0xcd733c2ced32d64e,94,38,0
0x8091e3deaf5ca27f:0x39a496569536d9ee,117,33,9
0x8091e3deaf5ca27f:0x9468e28d131f74ae,105,53,0
0x8091e3deb84f8501:0xd2841c4c16e078ed,68,37,0
0x8091e3e56f4cfdfb:0xece48037bfd7f38e,88,67,0
0x8091f000e5c05051:0x5ae1dd7de802a97d,87,39,0
0x8091f09ac4431471:0xf5a01c34e61d6a64,37,18,0
0x8091f1c0b3d69bd1:0x4c0af9b3492d76a6,228,155,0
0x8091f62b01ceed31:0x8c37bcdba029d86f,173,120,140
0x8091f62b7d2663cf:0x5b7294001f860d6f,138,44,0
0x8091f62c84ebcad3:0x7b5a046729ca31a0,175,87,0
0x8091f655e2e3ebf5:0x98378144aff162c1,56,31,0
0x8091f701c3364c53:0x9c20c52c1fdc4ea8,174,91,117
0x8091f71cdf140651:0x77f40aa96aa8381e,58,48,6
0x8091f742c4533b6b:0x877da083fdf3337,354,252,47
0x8091f7a7281a94af:0x44210fb9e283a602,117,69,55
0x8091f7b572b60379:0xf289b28c87a5d6d2,116,85,11
0x8091f7c485edd60b:0x6b4fcb259fd1966d,58,48,0
0x8091f7d2dd81c9f1:0x4b68702ad9aa2cc4,126,79,0
0x8091f7d313757233:0x1308244fded2f910,73,41,0
0x8091f7d33d997419:0xa61e7390ce0d2e29,58,37,58
0x8091f7d4839f2619:0xec854b04065a6a34,197,104,0
0x8091f7d51d843a19:0xbb8c79adb55e1fbf,54,24,0
0x8091f7dcef22878d:0x7634f2f4c789a93d,58,29,0
0x8091f7f1d86d4b07:0xca2a5696f1c799e9,143,79,0
0x8091f81080e05b83:0x45967a019fac40f,56,32,1
0x8091f8d53c1d687f:0xd2a9083fc0f82fb7,1338,805,0
0x8091feb61d3ea8d3:0xad466a83da61f9fa,255,165,0
0x809200a624e7ba81:0x914c611ee832e92c,92,57,0
0x809200a701a0d1a5:0xc40c410f88260f85,873,416,132
0x8092018b08014805:0xd1b9569bd9205bfa,126,93,1
0x8092073c51b35b07:0x4626ae5f297f042f,204,71,40
0x8092073c53db8681:0xed8c643d6e4607fb,415,173,45
0x80920753befdb1f5:0xb4c314490bb92a6,65,26,0
0x8092076272a6bd5f:0xe533a1f4aac80830,94,52,0
0x80920762b5db3f6b:0x72dea8b857f0a3b6,158,62,39
0x80920762bcf128a9:0xbaf88f351f0dd031,98,41,0
0x80920767fabe7229:0x535b63ff2a39668a,94,41,0
0x8092077031fec12d:0x944a2805bddea232,53,18,0
0x8092077d6f3732c9:0x4ff7c7713117d69d,73,36,25
0x8092077e0ed26b83:0xeea589394650a04c,88,33,0
0x80920780124a15e1:0x13c6de0411d6aa4a,73,47,0
0x809207ee82532169:0xcc112bebf4de452,268,166,3
0x809208ef457b1f43:0xf01979c9643dc59a,54,21,0
0x8092094965bbc9a3:0x5daaba6463c1412a,178,67,1
0x80920975d4ebb04b:0x318606bbec4e9993,67,39,1
0x80920d0c6f4b4379:0x18efb90025f305ef,157,138,0
0x80920d485bfb2e39:0x11aa673dce3ba0bb,66,28,0
0x809217f6bbaba02d:0x4297810f55e76cde,68,33,1
0x80921932c3911dfd:0x7ffb59066028c096,68,51,10
0x80921932db733469:0x6d8331606878aaf6,88,39,0
0x80921c0458ed9f19:0x836c1c87d4a7987f,78,54,46
0x80921d2fec84dd37:0x7b4073678a155b25,98,60,2
0x80921d74f09d15c3:0x507ad4c2ba5165,64,39,43
0x80921d84b84c1af9:0x8cac23d916578eb9,216,85,0
0x80921d86591d58fd:0xa1a35e70075a340f,86,57,6
0x80921d86f88fffff:0x2510cf57f56bfd56,57,31,40
0x80921d90d72b9501:0x97032458787256d3,96,57,94
0x80921d9700b07031:0xe6cab1aec0a0c393,68,52,0
0x80921d9a504ab155:0x67e3125b1b00ada,123,92,54
0x80921d9a65fce7af:0xb771d97083f8451f,304,162,0
0x80921d9a66166d3f:0x6b6d22ffe81902bc,54,37,23
0x80921d9a7c8fafcb:0x75d8e91a53e4cea,658,309,0
0x80921d9a8cac68b9:0x56d8b39e3bba1098,77,42,0
0x80921dc323815861:0xf7ac646c19243381,73,31,6
0x809243b644eda78f:0x3c7ce0591d514f6e,98,52,0
0x80925e383fe3e247:0x6fe441785c694c62,54,15,0
0x80925e40dbc60a83:0x342d648bec27524c,98,37,0
0x8092689202e3f84d:0x11a16ba0980e94d9,98,57,0
0x80926892700d973f:0xf69741fbc95c3666,135,70,68
0x80926892fd01e451:0xffde449162e4cd88,58,24,0
0x809268dd871e5403:0x6cc1f4365cdc4308,64,28,0
0x809268e86c3bcc81:0x7c42c9ba88fd4d45,58,26,0
0x809268e88508f9e9:0xa79f098591d488ed,148,59,0
0x809268e91d2ea74f:0x559deb258e7f78c4,145,78,0
0x809268ec00fa6f39:0x3f95e06e8343b609,54,15,9
0x80926d5e3890d3f9:0xbbb46928195e6b14,65,49,0
0x80926d5f01628739:0x6f88db6822b65735,118,52,0
0x80926d5f4b8c00f7:0xb12d1f9fb35ed0a2,138,80,0
0x8092c34ba416ff87:0x78cc94431372b5db,66,35,0
0x8092f0d7e2dd1d31:0x9e597f51d8aaffd,88,48,0
0x8092f0d830117999:0xcd4963dc45546059,74,29,0
0x8092f0d9abc1522b:0x29ad1a049cb74a89,87,70,0
0x8092f0e62225687d:0xb33a9dc23fb107a6,87,49,0
0x8092f11f7f637f67:0x3c15b95ac3076b57,215,141,0
0x8092f1222ed2c269:0xb4be44bdf9852da6,265,118,0
0x8092f127e345d79b:0xb13a3a0f61c90b0e,174,83,0
0x8092f12800f4b207:0xda4eeeb311a0e12c,228,136,0
0x8092f13cd06282eb:0x58e92452d93bb18c,125,57,4
0x8093434268cd98c1:0x1d7f780d958fa162,78,47,0
0x8093434402ae8503:0xb1d3f589ecfad212,136,56,3
0x8093434446cb0183:0x68ff6fc6cffaff45,146,72,0
0x809343453ea21f17:0x12ff841cc275f526,118,45,1
0x80934346af97b7f5:0x9329a746555bde5c,145,78,0
0x80934c8321ad7c89:0x67a29fe0b6eaf8e6,178,113,119
0x8093587c2628879f:0xae34aa76edf9aa1d,68,26,0
0x809367352e401b7f:0x8f2081c3b28b3ad9,248,171,0
0x809376da33262749:0x2d66731c813487d2,63,43,0
0x809380f684fbc637:0x79eb71125e9eab7,87,25,0
0x8093922633393943:0x7123cf236daa0d25,128,62,1
0x8093922dcf989c55:0xaca4e52a17cac428,58,18,0
0x8093922ed4a42545:0x2e10090948920400,58,23,0
0x809392322e20b8e7:0xdbe0e9609b125c6b,53,33,0
0x80939233b20fefe5:0x93afe0dab26020c9,233,112,0
0x809393529a266ab3:0xec706ded94c94a13,68,28,0
0x80939681dd014a2b:0x26839f13da8040b9,58,44,0
0x8093bb78ae195c39:0xe5f44d0c3d1b073f,588,395,486
0x8093d955f1f72117:0x3c8af198ba81c234,168,62,0
0x8093d95894eb4af3:0x75573dc95f0184c,468,208,0
0x8093d9c631203245:0xce4b502bb165c570,76,24,0
0x8093eb97ac048c07:0xcd5ef33653c27b3b,98,39,0
0x8093ebc1338de1b1:0x9d3a16a05b21b6ad,68,21,0
0x8093fc3b384763c5:0xfc090607dab185fa,155,71,0
0x8093fc3c0b8955d1:0x4d0b182797b0be88,96,61,0
0x8093fc3e57d917c3:0x296c5b92d82cd58,60,43,7
0x8093fdfb8fbaa161:0x7961fab5b9d6f4bc,128,94,5
0x8093fe9cc20e0131:0xc8dad3fd78415e4b,138,56,0
0x80940951b39d1341:0xcac64282f996ec9a,195,95,0
0x80940951b8f67785:0xed36259686feced9,282,131,0
0x809409cee6e19791:0x70fb40c6022d92b2,118,63,118
0x80940b792a70b1ad:0x42752b1806d6ae9c,144,82,0
0x80940b82613ccc0f:0x6c523c860cb53d0,387,179,17
0x80940b82c208c81d:0xb306bd18630f094f,58,39,0
0x80940b9c16454ff7:0x81e9d40e67c4c0d7,508,206,0
0x80940b9d0285bc0d:0xfc8a2b5ee1b435fd,300,144,207
0x80940bb077df6f0f:0xb6755444bca839b1,204,100,0
0x80940be71a903ea9:0xfcfc216049c6a1a7,473,378,222
0x80940be71b8fe585:0xf092131da14ab0f6,220,132,26
0x80940be9157cf501:0xf857899111bf912d,348,170,0
0x80940be9159f9c97:0xcdc4d819784288e0,248,143,0
0x80940bec082ac807:0x8cdfe3e9274605b1,55,39,0
0x80940bec082ac807:0xf72ae5f7eb404c2d,71,48,0
0x80940bedf9d0ae03:0x9616779d309a4f04,128,59,92
0x80940bedf9d0afd5:0x2eaa4cfdee721ad4,717,218,0
0x80940bee558448f3:0x900e04b7aee9ff04,138,59,0
0x80940bee78e297c3:0xba0ea836173e2554,112,73,0
0x80940bee84a6f6b9:0x1b27d71d13c662e2,176,87,0
0x80940beeb16ac289:0xec569b61713a7b38,95,62,0
0x80940beeb6c63955:0x184c0463e53c2da,54,32,1
0x80940bf110c164cd:0xc939747e3d4aeab8,94,44,2
0x80940bf11214c8cd:0x92fa7dce1bcbba27,196,142,195
0x80940bf3cb45177f:0xd95f7244648f19e9,244,183,133
0x80940bf3dceb558b:0x84c63481edda4ebb,97,47,0
0x80940c0b2a3b5f8b:0x137fb40f4b113be4,192,56,0
0x80940c426c5ff99d:0x155e5e4b65d168a2,188,74,0
0x80940c4359c7312b:0xfdd6e7e23733de35,148,36,3
0x80940c463dd9b7cf:0x9ed59a9fdabf938f,68,36,0
0x80940c62dc40eb2b:0x3ab294efef148765,67,35,0
0x80940c64ce573737:0x6da7d65cf854dc9e,56,19,20
0x80940c65584070d9:0x88f8f0be35606565,58,21,1
0x80940c659e05a1c3:0x6361250075e354d3,113,58,0
0x80940c6855fc6c71:0x5d75615e2fdda55d,128,54,0
0x80940c68f8a59ecf:0x3f1e4465d2a4a925,278,121,0
0x80940c762cf93253:0x3e584ee80ae2ca79,327,196,0
0x80940c762f834b6b:0x369816f4c5f31c26,105,60,33
0x80940c76f8865e57:0x866bca9bfa0556ba,68,38,0
0x80940c7774412d87:0xb40cbeb2fe89d2e,136,91,0
0x80940c77c0ea9203:0xde18274a0b9b09da,65,31,0
0x80940c782ca7374d:0x8c515ae962849713,118,65,24
0x80940c794c4aa0fb:0x400f9c4c6ed4c17,58,33,0
0x80940c797358a191:0x7161535e70019c64,128,77,23
0x80940c79f52973dd:0xa4a88e35beaa8faa,156,49,2
0x80940c7ac1b74927:0xf3d56ba8de2e0d87,146,143,4
0x80940c7b09563fd5:0x94d47adf0bd94519,211,144,1
0x80940c7b46a31111:0x8942523f0e3d9d7f,160,69,64
0x80940c7b5c4f59d1:0x4604e67240b77a15,165,79,0
0x80940c7b63232909:0x84ce760a221b5ba9,68,56,0
0x80940c7bc52592a1:0xe2e97a6db9abb5dd,128,57,0
0x80940c7be2688d19:0x45327c35fa1e175,258,147,0
0x80940c7bec730121:0x18893645d84a8f9e,64,29,0
0x80940c7c43f9d461:0xfcda7e7c4e4c405e,165,73,0
0x80940c7c68f6f633:0x74422037698e1063,57,25,25
0x80940c7d6b64f395:0x6be656c2aa8f5d75,67,33,0
0x80940c7d6cf6ba21:0x20a22a22244219fd,68,34,4
0x80940c811fab3e65:0x10ba625e8f38ac15,386,201,0
0x80940c811fab3e65:0xf6205c0dab4a6972,54,39,27
0x80940c859f613081:0xb99f7696e89604f9,98,48,2
0x80940c86e7e4a373:0xcc6278dd040c905f,185,102,42
0x80940c86e7fb14d9:0xa836126d9e8137d6,78,28,0
0x80940c87c26bac15:0xcfddf225522006d1,154,86,0
0x80940c88d6daac5f:0xf1e3cd995ef136fc,73,36,0
0x80940c9ab6b55601:0x4c6fff74d0d10678,78,35,0
0x80940ca2b26daeed:0x3e745c05da17278,182,74,0
0x80940cbb0bc814a7:0x7fac002bc68f790f,74,31,0
0x80940cf3df55bcd5:0x9a79729fd9564bc,157,87,1
0x80940d89ca235e19:0xbdc7869ef0b6d4f0,71,51,0
0x80940dcaf160332d:0x70e200819bfe2cae,58,56,0
0x80940fd7eb4eeb67:0xbf2e410d21376301,88,40,4
0x8094214d6e1de5d3:0x39e24756a0aa51df,55,44,1
0x8094214d6e1de5d3:0x5f9a70ce27be7e7b,67,28,0
0x809423802e8a71fd:0xea8299906c1a5579,8464,4939,112
0x809423fb261111b5:0xef022443a4436fa3,234,161,0
0x8094270a88f34109:0x5e7d1421656e2582,88,64,0
0x80942721e906767f:0xab725f14b39c0e88,54,33,45
0x8094276342ef075b:0x139bcbdc714b8b08,57,28,7
0x8094276351a0fb2d:0x5b338225e5268309,56,42,0
0x809427762e6eed75:0x2e256646fd7b39ed,78,53,19
0x809427782e70d737:0xc6a4f389d2fff3e3,105,64,81
0x8094277b4d612357:0xbdb00a5f506f2961,58,46,40
0x80942784746cac5b:0xade71f78cabdd7bf,53,35,0
0x80942786a52a9879:0x6e75220eff56f59a,178,105,0
0x809427910e9061e5:0x584cd94db6c1644d,98,82,97
0x8094279a351059a3:0x170e50a162c6e40,78,42,46
0x8094279ce7d4c7c9:0xc01aebc84f8bbeb3,73,66,7
0x8094279d2960a8cd:0xd1374627923c4a4a,65,42,0
0x809427b836e41c79:0x2a147e93cb47c5ac,206,128,98
0x809427d286136d7f:0x41f213e1aaa675d2,73,57,20
0x8094285dd43ccb87:0x93bc4975a107d98,68,25,0
0x809428fd581f68ef:0x7c1cf434d430c7b0,66,45,0
0x80942dfe32903587:0x2f562438da787a3c,158,98,0
0x80942e43c28a2449:0x48439bdb0de55e0e,68,33,1
0x80942eb4270263ad:0xa33fa6e4e667d84b,58,28,0
0x809440c3dc298877:0xc73389e50142f792,134,73,0
0x8094424d9a322cd1:0x6d90580a3ad44e4b,168,91,0
0x80944275d62328d9:0x9c84d82c45d12923,235,124,3
0x809442861ef0dfe1:0x464caeb6508b87d,178,116,0
0x809442863c9c9279:0x8755cb625ad77967,104,36,59
0x8094429933a734c1:0xc8c769487350fb8,78,55,0
0x8094429ebc78251b:0x1f5d4d9ba2e9d085,28,23,0
0x809442a0adb259c9:0x2ae98fac3581fa07,954,406,0
0x809442a1d45d3be7:0x71a13ad08d289714,142,81,0
0x809442a3e346f081:0x8a2105e94fe1f5e8,279,150,29
0x809442a61e089d83:0x563f338174cc7a2b,87,77,20
0x809442a7cb9c19d7:0x55fdf6bd8908b994,96,83,86
0x809442a8aee763ad:0x97194a39dcbf8edd,67,45,0
0x809442aa1938e53b:0x4c301bffb12ed29a,4367,1707,0
0x809442aa1dbea92f:0xc2a4e00f5ef2d914,203,107,0
0x809442aa788aa3c1:0x6a853a34082841d6,150,120,114
0x809442aabcc6e467:0x335bef6dd086a145,178,108,0
0x809442ac8b9a07a1:0x62de9a66ea2bee91,78,76,78
0x809442accb1f4e8d:0x58217cac182745e2,74,48,73
0x809442ae35538ecb:0x774354aaa287ed20,145,61,0
0x809442ba873f0871:0x22690e3871286308,98,49,12
0x809442bb148acbdd:0x9b1447b79fc5ddef,58,29,0
0x809442bb486e9641:0xef8ea19fdb9727ad,137,94,9
0x809442bbb83ebb4d:0xa3a91c308b9b14df,247,142,44
0x809442bbce2c3817:0xbb7ec80498621ca7,55,44,0
0x809442cd1cc65981:0xfa4d9fbc8b40977d,166,142,2
0x809442cfe45c9abd:0xbf3f344cc38b064e,108,56,0
0x809442d000000001:0x23349b511ebadebf,58,50,0
0x809442d000000001:0x560bb0b48a6891f8,73,39,1
0x809442d4e4cd0959:0x107b2be173cea2b5,88,86,1
0x809442dc9c68b08d:0xce477844455c9306,77,77,0
0x809442e8530737cd:0x57508c870b236bd6,65,38,0
0x809442e8d27f9777:0xf969095d27d7e0fb,78,49,0
0x809442e8fc2cdff1:0xd6c9a30c1abff4a7,87,68,10
0x809442e91311a99b:0xb491bfe0518856,107,54,0
0x809442eee082e597:0xd2f390639570b5d,218,118,0
0x809442f299cfae27:0x8a4492c2d797532d,268,135,0
0x809442f2cc399ee9:0xb82dd9e5308b6077,322,272,160
0x809442f2cdc9ddbd:0xb1be7f2fc59e2f70,164,101,67
0x809442f2eca44af3:0x903f4a48b993a9f0,78,43,53
0x809442f9303153f5:0xdfa3e35b79508710,188,133,0
0x8094431d90a761f7:0x3a234e0fe3ccb46c,54,32,3
0x8094432104b2ec8f:0x1af9dda739b8f8bd,175,91,16
0x80944332c53ddcaf:0x630a9e6abe48061c,596,283,17
0x80944332d5eec8d5:0x483ed028c9055eb6,66,46,0
0x80944337cfb2713d:0xf2b2e7e9af2d310c,108,89,108
0x809443871bea1707:0xa10a8c4d6c2db773,787,518,48
0x8094438d0d29779f:0x2d89b349da5ba643,61,51,5
0x8094439b10e6619f:0x7033e7547e097072,68,53,0
0x809443d8acf44c3d:0xc8716afb312c2cf5,175,130,11
0x809443dcba6606ff:0x81a8271c2bfac344,168,92,167
0x809443e1476b2839:0xf199142b472ae4,73,53,0
0x809444a2df1242d5:0x14f3ab2f4ecd910a,164,101,16
0x809444a99ccf800d:0x2b24a6a75ae4ada0,185,93,0
0x80944659f65ebd65:0xdd5a6eb90f6840a,108,54,0
0x809449889155bb6d:0x1eaef00279be90e,94,54,0
0x80944988b3f75311:0xb858487867b6c497,258,131,0
0x80944988b3f75311:0xe0a7bc5d7f013491,188,108,151
0x80944a5037bdf6ef:0x9ec0cd8e7adc0df2,53,32,2
0x809458d4aad1f141:0x9ce7e82115e85cd5,418,236,0
0x8094590fc2cc1d0b:0x1879887391716ccd,114,54,3
0x80945932f48d3c0b:0xad63a9876a191817,72,50,41
0x80945941d60df1d7:0x5bd9328448ed0ee7,77,50,0
0x8094594e330d3349:0xe5a24fb13cbbee12,53,38,4
0x8094594fc065b3a7:0x7801c60c7e3ffde6,73,45,3
0x80945953eaa86377:0x6a48060c70ddbb4a,76,50,25
0x8094595a234e54a7:0x523130c49e46e0c5,157,77,0
0x80945b127d7de54b:0xd236da495ca69bf6,107,78,0
0x80945b167f0d3845:0x2e0cbcdc96b7e29f,115,97,107
0x80945b16de0481b7:0x5f951df34df6f0aa,98,41,0
0x80945b3d6396779d:0x7c611b4856fa9504,58,42,7
0x80945b453cc65811:0xf5428251d300d719,58,32,0
0x80945b4d1599f635:0x98a68deccf3a21ae,68,47,14
0x80945b5b16a384cd:0xb196c0df80e46f70,258,188,116
0x80945b60432542cd:0x71cc4f96ae903c85,178,89,37
0x80945b61418d86ad:0xce8df4432dda8507,88,51,0
0x80945b6578b2a1d5:0xcfbc41008635dbb5,57,29,0
0x80945b65c2329ca5:0xb2588520b1805a7f,54,53,4
0x80945b65e93e30c7:0xe79202929bdd85b7,126,65,0
0x80945b66982e6461:0x76caa78a36401ae7,78,55,5
0x80945b669de64c5d:0x8b3c7ac79ef59db1,368,275,74
0x80945b6d68fb96d7:0xf8b4fde55fe6816f,97,55,0
0x80945b6e7d3b1033:0x5257d98353210c0c,150,94,0
0x80945b6f14e85e83:0xcb10d20b04b6201b,125,68,0
0x80945b6f254843a5:0xc00dce12cbb82120,417,152,0
0x80945b6f320454dd:0xc958b7fa76f0105c,244,135,20
0x80945b6f35bf3983:0x4acfe02a0d9f78d1,191,90,184
0x80945b6f6ae39a81:0x3f66812f7b146ccc,115,105,28
0x80945b797e2f1c41:0x9d49e989e4ef9ec,93,50,7
0x80945b7be1df7a93:0x47916bf890f389dd,73,39,1
0x80945b86af0e55f9:0x4a7bd1478f9d7a5b,74,38,2
0x80945b890e16113d:0x1c5e108a99bcfd4f,76,52,3
0x80945b8971f4c95d:0x60eb920e851a53d0,599,347,144
0x80945b89b1a807b1:0xeba8d55c0a2157fe,58,45,12
0x80945b89f3789f97:0x76c8e2f5721b8452,53,38,0
0x80945b8a0ef75d13:0x168f310e28bd12fd,208,93,0
0x80945b8a1d72c8c7:0xe53bbe29cfae021,177,98,64
0x80945b8c2ccc1fab:0x3e30035c2e399d8e,78,64,43
0x80945b8e8319889f:0xbefc0084e6f308f8,128,123,4
0x80945b939952358f:0x8d7bcd6444be7b62,518,316,413
0x80945b944fd76265:0xa8d2edcec540ad10,448,305,0
0x80945b95bb16dd97:0x7d35da0e5aa34449,57,41,0
0x80945bb9f6c2a3eb:0xf51709385c2b23d1,88,73,19
0x80945bdcd45ccd05:0xa46cc91139c1046,236,199,225
0x80945befe5e664ed:0xa750b5a2b19eb0cd,98,55,15
0x80945bf54a959b9d:0xce85794a7bdf1782,147,77,69
0x80945bf58f05422d:0x5f06912e20197f0f,74,52,0
0x80945bfbe42280b3:0xf804a4699eecce06,58,29,0
0x80945bfdf2d1ca19:0x8785aeb2178e5c58,54,24,3
0x80945c014a44b1a7:0xc40a273a833f1576,96,67,33
0x80945c13bc77c2ff:0xea7a425bb3d0f3ee,118,60,0
0x80945c145991b731:0x792fba67ea5c1e35,135,72,0
0x80945c4423c72981:0x777929cdcb148e88,85,47,0
0x80945c47b601cc89:0xd7beb4f83ffb692e,186,137,180
0x80945c5927fb5deb:0xda766b4bb822625a,113,70,0
0x80945c5df5d2e287:0x90b814c7292e970f,427,220,0
0x80945c5e800439cd:0x89dfdb7f3c279ced,108,77,0
0x80945c61cf94ce27:0x51a33ed39ee45eee,55,22,0
0x80945c6303995fab:0x52fc8744d595b0cc,65,31,22
0x80945c64334ee0c3:0x573205141057581d,95,36,43
0x80945c650dff3fc7:0x2d3cfc58aa3485ab,68,46,3
0x80945c656fed0143:0x9c363cec4647d84a,195,124,3
0x80945c668bd73379:0xedfcc40ee3d9708,83,65,55
0x80945c6760d821c1:0xcedea199994fb9dc,134,85,1
0x80945c7092aeb3c3:0x99be5762a2c3490d,78,46,14
0x80945c70b486bf27:0x331f6053096ff9cb,628,327,177
0x80945c76034b4a45:0xa5df195967cc1b85,59,48,6
0x80945c77458980cd:0x28a56622ce8aca1,277,189,0
0x80945c774f72c1d5:0xf9b105d8348cd3e7,54,36,0
0x80945c7756d1be8d:0x736f9768346fa0f3,67,40,31
0x80945c77f4350f2d:0xb43ea1562805d1cc,86,51,0
0x80945c7a82f88703:0x818b73bc655f98f5,68,47,64
0x80945c7e5104599d:0x628ff56bf4e55106,68,45,12
0x80945c7e5ed9fee5:0xb7eb87704abe6462,348,242,114
0x80945c80d4b36ac1:0xf930fa5b96f8e7ac,110,62,0
0x80945c80e7387b4b:0x7c27ad4f6bb95baf,88,60,80
0x80945c813d1c2ac7:0x199544dd6a235caf,67,42,1
0x80945c83f39d94ed:0x7dcac86b7bacc147,132,115,65
0x80945c83f9bdd31f:0x94f10d73aa5a72f4,73,47,13
0x80945c89803cf26b:0xd4186a23dee608c8,68,48,0
0x80945c8acea7d371:0x699b18e0e7ac228a,218,100,17
0x80945c8e89679521:0xbd9f541be448bf9c,58,44,0
0x80945c8eef9ed201:0xeafb1e164dcb2487,127,78,88
0x80945c8f2ddd4deb:0x3050ff53e07d21f,73,39,0
0x80945c8f4f828a91:0xa7742151d5cea119,158,129,0
0x80945c8f67e0f089:0x46a3eb80e01f8349,162,67,0
0x80945c9c49121fab:0x1df3f0bcb6fc8d48,128,57,0
0x80945c9cb766fa45:0x90cd59ac319fdd13,113,50,0
0x80945c9e20274533:0xe1e49740deb92c27,248,154,222
0x80945c9e27123b21:0x4bfe4e5369c71698,118,63,43
0x80945c9e29ad8169:0xb9d3572b9844ea6f,78,44,0
0x80945c9e8118fd1b:0xb17ec3cc3fb0ddd2,241,111,106
0x80945c9f2fc55af3:0x1ae763ed04c97507,218,101,0
0x80945c9f3c0f9f77:0x905c147f6849f357,94,52,0
0x80945c9f71601d17:0x7937e7e30df3fbf7,88,76,13
0x80945cb7ce3d4b01:0x2da495c6a20a093f,398,181,0
0x80945cbfa9557a49:0x37feb8f94225e166,1258,799,945
0x80945cc0bd0e1559:0x2ded8adccd87ecc1,96,60,0
0x80945cc339820559:0x1ac2354911e2f008,96,74,0
0x80945ccd40866215:0xeea32ac7fefac0a6,52,37,18
0x80945cd769b28eed:0xb603afcf33e9c92,577,386,245
0x80945cd9dd36f21d:0x3290c0c3523c8dd8,58,57,9
0x80945d00f309acb3:0x37d1cffeeba0972,375,195,0
0x80945d04de53e459:0x4ea8d0ae671b4ba0,84,34,33
0x80945d04fde49963:0x95dff5e905f8595e,158,75,0
0x80945d09d0aad34f:0x9eac6754a965f66d,98,73,98
0x80945d10721c6013:0x1686b9463a642db6,298,190,5
0x80945d1079d6f351:0xca9db072c5cde691,404,303,167
0x80945d1081e3c015:0xa867d21fcdecbec6,58,46,49
0x80945d115fa24d0b:0x3d185524c4b9a5ca,65,38,31
0x80945d17d010a7cb:0x1e3ac8cf6f16ad65,227,225,0
0x80945d1f96be0d41:0xeb88c714c179c87f,57,24,57
0x80945d2330f3235d:0x3fbb8e5f035fa24c,66,41,0
0x80945d25942f4f0d:0x2d2d60c728e6a6b9,88,65,0
0x80945d2717e63393:0x7df5e79ca2284977,116,80,32
0x80945d27cbd8ec43:0x91f6fe37f34f5158,55,22,0
0x80945d2813fa8b09:0xf9ce0defb8fc7ab7,55,42,29
0x80945d2af1ea78b5:0x804ebc948e3bc704,153,75,0
0x80945d2dc763e215:0xaf21e53ef9649084,88,38,88
0x80945d2e1e6e9d51:0x679ef24fe11febdf,108,70,0
